u,t,theta
"[0.5005321689996967, 0.0010723868752471354, -28.876650465556605, 0.43866643706726544]",75.96762624132714,3.1714527138290163
"[-0.9797135169288651, 0.507182613042824, 0.14468102331122576, -1.3171732913637586]",102.99282399733292,3.994961743584419
"[0.45485039218423484, 0.04383011350617911, -3.820661268325334, 0.09090888294636887]",86.68694418588166,5.23651161668894
"[-0.5020119207053103, -0.025970978043100428, 6.091560553722692, -0.18821599836188818]",70.45327872988848,5.418815142359983
"[0.8439550094305566, -0.059319904768285865, -1.1922587006864753, 0.9319259591327934]",72.05257174399091,5.990871033258775
"[0.07712799407868492, -0.14322453502332733, -0.375722911294247, 1.0407989359749004]",78.8665660265483,6.1008817815085425
