u,t,theta
"[-0.527173372329088, -0.37393283497278174, -0.6691727426904958, -0.5271733723291081]",58.212774787130535,2.555392523630317
"[-0.13785555579131134, -4.260361386181145, 0.2858310154683613, -0.13785555579132322]",71.73811180953787,2.5585356878660246
"[0.7936882047158151, -1.164126745417853, 0.4333034581013989, 0.7936882047158034]",85.48625895732235,2.7125507354156992
"[0.14259306243810874, -0.35828798542836143, -0.676398846016326, 0.1425930624380523]",70.49797610729664,2.9765765312151413
"[0.1838176630856363, -0.3381516022140049, -0.6643971865146061, 0.1838176630855911]",76.60669503666784,3.5894935571781326
"[0.44413731009283614, -0.8498809107929434, 0.7312959373411613, 0.4441373100928353]",86.89839870874508,5.704843087809379
"[0.8583284386451101, -0.42349543055607863, -0.22100115591802563, 0.8583284386450933]",75.28575647203442,5.817997000294855
