u,t,theta
"[0.13635216395064023, 0.06870639640707445, -1.0429313222324095, 2.069762788835657]",156.43079168706606,0.5029062777132235
"[0.10941071678790447, -0.08595266862195264, 1.5098480855278988, 1.9219131171474617]",147.1431835230941,0.5123357704203465
"[-0.26848288648678725, 0.25210572877283416, -1.5010917985208876, -1.5986049222691452]",270.30999753702457,0.5186220988917617
"[0.6194589270218426, 0.5979439786675689, -0.7654633078107352, 0.793005860494927]",178.48900300445243,0.5217652631274694
"[0.6958702509033362, 0.40296858968413685, -0.6254724229255321, 1.0801031718513754]",225.6806965800878,0.6694939822057289
"[0.6169250137076516, -0.005123593337964637, 0.012010502910874262, 1.4461685743117116]",147.10264375593388,0.8675133290553105
"[0.7989291734471329, -0.08419665965309568, 0.20134632845235687, 1.9105443901190458]",99.81170935104679,1.0278147050764006
"[-0.3220101892460468, -0.4386764601743284, 1.3222124116546752, -0.9705692179863232]",236.87316246162305,1.1441117817975834
"[0.0561030878950438, 0.05500706402041298, -2.0607672109953086, 2.1018283020303956]",239.22362070132345,1.8576100633032193
"[-0.553129598308715, 0.5266981418442039, -0.9592539119087856, -1.0073924489505786]",267.39178847275537,1.8984711983674187
"[0.10331143669993147, 0.09665723087653308, -1.6776433383499112, 1.7931378954611217]",203.70981104144056,4.070397685241403
"[-0.3541043292984988, 0.169263533169311, -0.9524115863475306, -1.992473273391641]",166.82329015734229,4.538729156361843
"[0.14748123160770818, 0.08590344466305816, -1.124037859610684, 1.9297769555031934]",177.588295111598,4.604735605311703
"[-0.054820149838358236, -0.09814138029601122, 3.3613783272087576, -1.877610270055641]",179.69199521245224,4.6393104119044875
"[-0.43200811110006176, -0.27283044686086183, 0.9663461514591106, -1.530142183044488]",229.20526755552282,4.8624750726397306
"[0.9177052122139703, -0.02472069691468121, 0.09219275233196433, 3.4224669974579465]",213.45958069673182,4.900193043468222
"[0.0010731418049011953, 0.016834722363691674, -3.8664314360275873, 0.2464685261988483]",229.5094291579891,5.374810843060077
"[0.5332574769202987, -0.2015754262397095, 0.4757930036783499, 1.2586860482493945]",255.5825223486183,5.585402846852489
