u,t,theta
"[0.3759647026397655, 0.5590573859831524, -0.6960470681298014, -0.022201234595931377]",87.7004282217903,0.2752310395584217
"[0.006401676733257712, 0.983498909627055, -1.0345394040556337, 0.1891156916391635]",67.215559612605,0.7854767110685551
"[0.09928611130422506, 0.6216610551477827, -1.1355291290110285, -0.09635925656737337]",73.70454215908809,2.385964057541843
"[-0.011120381136667462, 0.8094205591033324, -1.0700144487956025, -0.15759271404361533]",84.204641993385,2.6580531902559907
"[0.4637715294730946, 0.5955094409762505, -0.2662077353054405, 0.44380727962431]",95.9229357232088,2.6593099529937003
"[0.03346291106718946, 0.6958549591613467, -1.0762619484661755, -0.22520026353789574]",99.96517345401126,2.808864718781153
"[0.19028452025404616, 0.5694406545067469, -0.7739084689510473, -0.3348658298185822]",76.121275152242,5.609560479767194
"[-0.0005856106311919826, 0.7677996908500387, -1.113971099475897, -0.08569068802402581]",80.32568813604412,5.708216354677404
