u,t,theta
"[0.35830625620124035, 0.811066645660694, -0.857908972852313, 0.2522733624610207]",168.87295032668197,0.18544668990675117
"[0.8669336233850095, -0.44941228796625715, 0.07748997255012009, 1.0597355337138008]",192.171465599891,0.5091926061846388
"[-0.8200052531665603, -0.17260463362137834, 0.7423562554173627, -0.7000770337368749]",147.869418323689,0.5123357704203465
"[-0.9829647867127999, -0.43110280150830205, 0.8169404527399942, -0.8137464234287982]",276.32948031692337,0.6977824603270977
"[1.2599126721645988, 0.31222877944381033, -0.9879701445877472, 1.0924519375280741]",180.1616080706052,0.9178039568266328
"[-0.5023560749787761, -0.6498953767808673, 0.9550803136611193, -0.10753994868829045]",190.03656899322425,0.9618082561265399
"[0.9072539438339745, -0.06795680159183123, -1.5483585132863307, 1.028322162836627]",101.86321275324093,1.0278147050764006
"[-0.6020958638782095, -0.4866555953888029, 0.9724976550043655, -0.20940464812364812]",246.836615263766,1.1472549460332913
"[-0.32429889869506107, -0.9764190017487967, 1.0615550975399342, -0.06796592316025088]",222.13217111963704,1.5967274317394846
"[1.161504436291691, -0.016346051391463223, -0.7769374484821922, 1.1726684512121524]",209.20862247701743,1.8356079136532657
"[-0.6796198304372463, -0.4768236700282983, 0.9242304349193743, -0.3657176662028933]",280.756745706815,1.8670395560103423
"[-0.4308066364443496, -0.658441556413721, 0.9515494269559432, 0.01717718309425151]",152.39112151704555,4.538729156361843
"[-0.18365488378210673, -0.1313313953333306, 2.555820731353955, 1.5500946409413616]",249.32567356381853,4.623594590725949
"[-0.034568565236237164, -0.039128219891423587, 3.067189931974522, 3.392899821303703]",297.8894905390908,4.64873990461161
"[0.4712697322534743, -0.3796128203297432, -0.13091954693935537, 0.8825090258994921]",218.62573158294379,5.044778598310773
"[0.3357757692986799, 1.0436684660932725, -1.1135655283574653, 0.11851959292222441]",199.61907598669842,5.55711436873112
"[0.5772567201932939, -0.7563556734224547, 0.6914204011018295, 0.6623387294741911]",230.7425922303511,5.8965761061875455
"[-0.6403221959607658, -0.6881582396174628, 0.9514782066080418, -0.3573305925407582]",189.55390147334327,5.99715736173019
"[1.1402405966350544, 0.17703237223138643, -0.8953703044375196, 1.0287123204295576]",135.88906528078417,6.141742916572742
"[-0.09696665517360901, 0.7989445056556761, -0.7527163602134201, -0.47785761961516804]",144.92284573562443,6.25175366482251
