u,t,theta
"[0.24655469052806286, -0.2356879626132389, 0.2356879626132105, 1.23813662265261]",82.01886598020167,0.48404729229897764
"[-0.4860745003356588, 0.15769672687148367, -0.15769672687152184, 1.7296509923048258]",74.4711236670111,1.4489987126612252
"[-0.5814874011799506, -0.225809520128109, 0.22580952012805325, 0.9794003483322633]",69.21217664076987,2.102776873688416
"[-0.865039110807387, -0.11068380946754273, 0.11068380946738662, 0.16226669150637985]",81.0340867105589,2.970290202743726
"[-5.025104467753139, 0.4728218188135882, -0.4728218188136403, -0.21729170374902412]",95.65941390225315,6.13231342386562
